datetime,CO,NO2,O3,PM10,PM2.5,SO2,海平面气压(hPa),地面气压(hPa),气温2m(℃),降水量(mm),相对湿度(%),地表温度(℃),蒸发量(mm),潜在蒸发量(mm),"经向风速(V,m/s)","纬向风速(U,m/s)","总太阳辐射度(down,J/m2)","净太阳辐射度(net,J/m2)",直接辐射(J/m2)
1626472800.0,0.6,20.0,100.0,45.0,26.0,3.0,1007.08,992.4,28.37,0.0,82.16,25.73,-0.02,-0.01,-1.68,0.18,0.0,0.0,0.0
1626476400.0,0.59,16.0,98.0,45.0,24.0,3.0,1007.04,992.35,27.41,0.0,85.0,25.41,-0.02,-0.01,-2.0,-0.2,0.0,0.0,0.0
1626480000.0,0.55,15.0,97.0,29.0,19.0,3.0,1006.5,991.79,27.23,0.0,85.54,25.04,-0.01,-0.01,-2.3,-0.51,0.0,0.0,0.0
1626483600.0,0.56,15.0,92.0,25.0,17.0,3.0,1006.21,991.49,26.61,0.0,88.33,24.93,-0.01,-0.01,-2.72,-0.51,0.0,0.0,0.0
1626487200.0,0.57,12.0,89.0,27.0,17.0,2.0,1005.73,991.0,26.55,0.0,88.69,24.61,-0.01,-0.01,-3.06,0.07,0.0,0.0,0.0
1626490800.0,0.6,11.0,86.0,27.0,19.0,3.0,1005.33,990.6,26.55,0.0,89.05,24.46,-0.01,-0.01,-2.97,0.33,0.0,0.0,0.0
1626494400.0,0.61,11.0,80.0,32.0,22.0,2.0,1005.64,990.9,25.98,0.0,89.97,24.13,-0.01,-0.01,-2.78,0.17,0.0,0.0,0.0
1626498000.0,0.62,10.0,77.0,35.0,25.0,3.0,1005.59,990.85,25.87,0.0,90.48,24.03,-0.01,-0.01,-2.48,-0.14,0.0,0.0,0.0
1626501600.0,0.62,10.0,77.0,38.0,26.0,3.0,1005.72,990.99,26.93,0.0,87.57,24.8,-0.01,-0.01,-2.56,-0.52,28544.0,22912.0,2240.0
1626505200.0,0.65,11.0,77.0,37.0,25.0,3.0,1005.73,990.99,26.86,0.01,87.11,26.64,-0.05,-0.06,-2.59,-0.88,305792.0,244544.0,104000.0
1626508800.0,0.72,11.0,84.0,32.0,25.0,3.0,1005.81,991.08,26.78,0.05,86.64,28.36,-0.11,-0.15,-3.43,-2.03,668480.0,533120.0,314240.0
1626512400.0,0.73,10.0,94.0,39.0,24.0,3.0,1006.1,991.38,26.92,0.06,86.41,29.7,-0.21,-0.27,-3.82,-2.43,1198080.0,976832.0,666816.0
1626516000.0,0.69,9.0,102.0,40.0,24.0,3.0,1005.97,991.26,29.29,0.02,74.51,29.6,-0.3,-0.4,-3.85,-2.46,1829376.0,1470528.0,1101376.0
1626519600.0,0.65,8.0,105.0,40.0,19.0,3.0,1005.72,991.03,29.23,0.05,75.06,30.84,-0.35,-0.46,-4.02,-2.4,2036288.0,1643136.0,1187136.0
1626523200.0,0.59,7.0,98.0,31.0,17.0,3.0,1005.37,990.69,29.36,0.08,74.85,31.83,-0.39,-0.58,-3.91,-2.23,2558272.0,2074496.0,1681920.0
1626526800.0,0.57,7.0,94.0,25.0,18.0,3.0,1004.76,990.11,30.37,0.07,68.64,32.1,-0.38,-0.56,-3.68,-2.21,2412416.0,1919744.0,1587072.0
1626530400.0,0.54,7.0,100.0,27.0,18.0,3.0,1003.77,989.14,30.06,0.05,68.98,32.84,-0.36,-0.47,-3.68,-2.57,1864128.0,1460032.0,1117888.0
1626534000.0,0.5,7.0,104.0,30.0,17.0,3.0,1003.76,989.13,30.38,0.07,68.03,31.47,-0.34,-0.58,-3.58,-2.48,2044864.0,1668736.0,1292672.0
1626537600.0,0.52,9.0,102.0,36.0,17.0,3.0,1003.03,988.41,29.66,0.06,70.49,30.58,-0.32,-0.44,-3.47,-2.25,1346176.0,1117056.0,698304.0
1626541200.0,0.48,8.0,102.0,31.0,15.0,3.0,1002.51,987.89,29.91,0.02,68.57,29.05,-0.22,-0.3,-3.3,-1.94,822336.0,674112.0,373184.0
1626544800.0,0.5,9.0,98.0,28.0,14.0,2.0,1002.71,988.07,26.78,0.01,80.23,28.0,-0.13,-0.19,-1.78,-1.88,399168.0,332096.0,121088.0
1626548400.0,0.52,9.0,93.0,31.0,12.0,2.0,1003.54,988.89,26.89,0.0,78.82,26.95,-0.09,-0.13,-2.08,-1.19,269056.0,215936.0,83648.0
1626552000.0,0.57,10.0,90.0,25.0,12.0,3.0,1003.93,989.27,26.93,0.0,78.5,26.02,-0.03,-0.05,-2.13,-1.3,28032.0,22528.0,2240.0
1626555600.0,0.55,11.0,82.0,25.0,17.0,3.0,1004.79,990.1,27.0,0.11,78.55,25.46,-0.02,-0.03,-2.12,-0.91,0.0,0.0,0.0
1626559200.0,0.51,11.0,75.0,30.0,18.0,3.0,1005.3,990.6,26.71,0.15,80.96,25.7,-0.04,-0.03,-2.12,-0.87,0.0,0.0,0.0
1626562800.0,0.5,11.0,69.0,27.0,17.0,3.0,1005.25,990.52,25.96,0.09,84.92,24.97,-0.04,-0.02,-2.06,-0.78,0.0,0.0,0.0
1626566400.0,0.49,11.0,64.0,29.0,16.0,3.0,1005.0,990.26,25.82,0.06,86.29,24.54,-0.03,-0.02,-1.81,-0.57,0.0,0.0,0.0
1626570000.0,0.49,11.0,58.0,29.0,17.0,3.0,1005.08,990.35,25.46,0.1,88.39,24.51,-0.03,-0.02,-1.85,-0.5,0.0,0.0,0.0
1626573600.0,0.51,12.0,52.0,33.0,17.0,3.0,1004.6,989.85,25.39,0.07,89.43,24.34,-0.03,-0.02,-1.97,-0.44,0.0,0.0,0.0
1626577200.0,0.53,12.0,45.0,28.0,14.0,3.0,1004.54,989.79,25.32,0.11,89.86,24.31,-0.03,-0.02,-1.96,-0.76,0.0,0.0,0.0
1626580800.0,0.49,9.0,46.0,16.0,12.0,3.0,1004.12,989.38,25.07,0.12,91.04,24.02,-0.03,-0.02,-2.05,-0.99,0.0,0.0,0.0
1626584400.0,0.48,12.0,43.0,15.0,11.0,2.0,1004.28,989.53,24.91,0.02,92.68,23.97,-0.03,-0.01,-2.17,-1.06,0.0,0.0,0.0
1626588000.0,0.48,12.0,44.0,16.0,12.0,3.0,1004.47,989.71,24.83,0.1,92.59,24.05,-0.03,-0.01,-2.64,-2.34,7296.0,5824.0,128.0
1626591600.0,0.5,11.0,42.0,20.0,13.0,3.0,1005.21,990.44,24.44,0.26,93.89,24.38,-0.04,-0.02,-2.28,-3.21,73344.0,59264.0,11904.0
1626595200.0,0.51,12.0,40.0,21.0,15.0,2.0,1005.55,990.77,23.97,0.14,97.25,24.45,-0.05,-0.03,-1.28,-3.69,131584.0,104640.0,4352.0
1626598800.0,0.51,11.0,43.0,26.0,15.0,2.0,1005.8,991.01,23.43,0.33,99.8,24.45,-0.04,-0.03,-0.41,-3.21,110336.0,87168.0,2112.0
1626602400.0,0.51,10.0,54.0,25.0,14.0,3.0,1005.84,991.06,24.43,0.33,97.99,24.84,-0.04,-0.02,-0.3,-2.96,92928.0,75072.0,0.0
1626606000.0,0.49,9.0,67.0,20.0,12.0,3.0,1006.0,991.22,23.99,0.72,99.12,25.74,-0.05,-0.03,-0.55,-2.84,156288.0,127168.0,0.0
1626609600.0,0.5,9.0,65.0,24.0,12.0,3.0,1006.05,991.29,23.7,0.58,98.95,27.84,-0.07,-0.04,-1.16,-2.51,221952.0,175360.0,4864.0
1626613200.0,0.54,9.0,61.0,21.0,13.0,3.0,1005.2,990.49,25.58,0.22,94.34,29.2,-0.12,-0.08,-1.45,-2.61,469632.0,369152.0,36480.0
1626616800.0,0.54,10.0,67.0,20.0,15.0,3.0,1004.39,989.69,26.15,0.1,92.0,28.85,-0.12,-0.1,-1.59,-3.24,541760.0,423808.0,67392.0
1626620400.0,0.56,11.0,73.0,27.0,15.0,3.0,1004.4,989.71,27.9,0.04,83.93,29.55,-0.27,-0.34,-1.75,-4.03,1387328.0,1101056.0,666176.0
1626624000.0,0.53,10.0,77.0,24.0,14.0,2.0,1004.22,989.53,27.04,0.01,86.5,28.91,-0.24,-0.32,-1.42,-4.52,1149184.0,930048.0,530816.0
1626627600.0,0.57,11.0,78.0,30.0,15.0,2.0,1003.49,988.78,26.5,0.15,87.76,26.07,-0.19,-0.24,-2.04,-3.39,799232.0,649920.0,266624.0
1626631200.0,0.56,11.0,80.0,28.0,15.0,2.0,1003.8,989.09,25.16,0.3,92.31,25.57,-0.15,-0.13,-1.55,-0.61,445696.0,364608.0,130624.0
1626634800.0,0.57,11.0,77.0,28.0,15.0,2.0,1005.36,990.63,25.35,0.44,93.93,24.91,-0.09,-0.06,-1.61,-0.78,225024.0,180928.0,54656.0
1626638400.0,0.56,14.0,71.0,31.0,16.0,2.0,1005.69,990.96,25.52,0.42,93.91,24.4,-0.04,-0.01,-1.47,-0.6,15680.0,12800.0,1024.0
1626642000.0,0.55,15.0,68.0,32.0,17.0,3.0,1006.25,991.51,25.22,0.39,94.79,24.29,-0.04,-0.01,-1.83,-1.65,0.0,0.0,0.0
1626645600.0,0.49,12.0,64.0,28.0,15.0,3.0,1006.64,991.89,25.2,0.36,95.79,24.14,-0.04,-0.01,-1.68,-1.95,0.0,0.0,0.0
1626649200.0,0.48,11.0,60.0,20.0,15.0,3.0,1006.5,991.74,24.63,0.34,97.96,24.2,-0.04,-0.01,-1.61,-1.94,0.0,0.0,0.0
1626652800.0,0.49,11.0,55.0,21.0,15.0,3.0,1006.29,991.53,24.72,0.17,97.14,24.03,-0.03,-0.01,-1.68,-1.93,0.0,0.0,0.0
1626656400.0,0.48,9.0,55.0,28.0,16.0,3.0,1006.25,991.49,24.7,0.13,96.43,23.67,-0.03,-0.01,-1.56,-2.28,0.0,0.0,0.0
1626660000.0,0.47,9.0,51.0,31.0,18.0,3.0,1006.16,991.38,24.69,0.67,95.62,23.59,-0.03,-0.01,-1.71,-2.38,0.0,0.0,0.0
1626663600.0,0.46,9.0,48.0,31.0,18.0,3.0,1005.93,991.15,24.6,0.7,95.91,23.47,-0.03,-0.01,-1.9,-2.96,0.0,0.0,0.0
1626667200.0,0.45,7.0,50.0,32.0,18.0,3.0,1005.91,991.13,24.36,0.4,98.04,23.4,-0.04,-0.01,-1.89,-3.31,0.0,0.0,0.0
1626670800.0,0.45,8.0,50.0,24.0,14.0,3.0,1006.24,991.45,24.23,0.46,99.46,23.25,-0.04,-0.01,-1.79,-3.23,0.0,0.0,0.0
1626674400.0,0.46,9.0,49.0,12.0,11.0,3.0,1007.12,992.34,24.85,0.51,95.87,23.71,-0.04,-0.01,-1.48,-3.4,3520.0,2816.0,0.0
1626678000.0,0.46,11.0,44.0,19.0,12.0,3.0,1007.39,992.6,24.49,0.57,97.46,23.9,-0.04,-0.01,-1.77,-3.18,39616.0,31168.0,0.0
1626681600.0,0.52,17.0,34.0,26.0,16.0,2.0,1007.24,992.45,24.21,0.63,99.25,24.74,-0.04,-0.02,-1.64,-3.53,90624.0,74240.0,0.0
1626685200.0,0.51,14.0,37.0,36.0,19.0,2.0,1007.24,992.46,23.78,0.68,98.69,25.45,-0.05,-0.02,-1.05,-3.78,119808.0,100736.0,0.0
1626688800.0,0.53,14.0,39.0,38.0,20.0,3.0,1007.44,992.67,24.5,0.74,98.13,26.7,-0.08,-0.05,-1.01,-3.53,309440.0,247872.0,3648.0
1626692400.0,0.52,14.0,40.0,39.0,21.0,3.0,1007.71,992.95,24.53,0.49,96.01,27.65,-0.13,-0.09,-1.17,-3.34,533504.0,425344.0,20160.0
1626696000.0,0.52,12.0,41.0,37.0,21.0,3.0,1007.63,992.89,24.78,0.18,95.99,28.84,-0.17,-0.13,-1.4,-3.54,729280.0,569216.0,24832.0
1626699600.0,0.55,12.0,43.0,27.0,18.0,2.0,1006.92,992.2,25.63,0.21,93.6,29.25,-0.12,-0.09,-1.91,-3.83,471680.0,379648.0,0.0
1626703200.0,0.56,13.0,44.0,29.0,19.0,3.0,1006.33,991.62,25.84,0.3,94.31,28.3,-0.15,-0.12,-2.15,-3.85,632704.0,501120.0,145152.0
1626706800.0,0.57,16.0,42.0,32.0,20.0,3.0,1006.12,991.42,26.06,0.28,93.37,28.35,-0.17,-0.16,-2.68,-3.8,643584.0,527808.0,109248.0
1626710400.0,0.58,18.0,48.0,40.0,26.0,3.0,1005.5,990.82,26.6,0.21,91.72,28.01,-0.19,-0.19,-2.57,-3.58,825024.0,647168.0,127104.0
1626714000.0,0.57,17.0,63.0,44.0,22.0,2.0,1005.24,990.54,26.47,0.29,90.98,26.54,-0.18,-0.18,-1.21,-3.88,756416.0,619072.0,89984.0
1626717600.0,0.59,16.0,70.0,21.0,16.0,3.0,1005.85,991.15,25.81,0.37,90.78,25.3,-0.14,-0.11,-2.4,-4.33,415360.0,334016.0,16768.0
1626721200.0,0.62,17.0,69.0,39.0,26.0,3.0,1006.38,991.65,25.87,0.45,91.28,24.18,-0.08,-0.04,-2.72,-3.5,138688.0,110528.0,8896.0
1626724800.0,0.61,15.0,68.0,48.0,27.0,3.0,1007.03,992.29,25.45,0.53,93.37,23.98,-0.04,-0.01,-2.73,-3.29,7104.0,5632.0,0.0
1626728400.0,0.6,13.0,68.0,38.0,24.0,3.0,1007.41,992.65,25.56,0.61,93.45,23.79,-0.03,-0.01,-2.22,-3.56,0.0,0.0,0.0
1626732000.0,0.57,16.0,71.0,29.0,21.0,3.0,1007.88,993.1,25.21,0.69,95.68,23.69,-0.03,-0.01,-1.67,-3.53,0.0,0.0,0.0
1626735600.0,0.59,14.0,73.0,28.0,25.0,3.0,1007.97,993.19,24.71,0.72,97.82,23.62,-0.02,-0.01,-1.41,-3.35,0.0,0.0,0.0
1626739200.0,0.61,13.0,73.0,32.0,26.0,3.0,1007.69,992.91,24.73,0.72,97.18,23.59,-0.02,-0.01,-1.38,-3.15,0.0,0.0,0.0
1626742800.0,0.56,12.0,73.0,35.0,23.0,3.0,1007.58,992.78,24.5,0.72,98.16,23.51,-0.02,-0.01,-1.25,-3.24,0.0,0.0,0.0
1626746400.0,0.49,10.0,78.0,25.0,15.0,3.0,1007.31,992.51,24.32,0.72,98.4,23.3,-0.02,-0.01,-1.47,-3.34,0.0,0.0,0.0
1626750000.0,0.43,10.0,82.0,10.0,10.0,3.0,1007.15,992.34,24.32,0.72,97.98,23.1,-0.04,-0.01,-1.88,-3.45,0.0,0.0,0.0
1626753600.0,0.42,11.0,80.0,8.0,9.0,3.0,1007.13,992.32,24.07,0.71,98.9,22.94,-0.04,-0.01,-2.14,-3.59,0.0,0.0,0.0
1626757200.0,0.41,10.0,80.0,9.0,8.0,3.0,1007.42,992.6,24.15,0.71,98.18,22.9,-0.04,-0.01,-2.07,-3.86,0.0,0.0,0.0
1626760800.0,0.42,10.0,78.0,7.0,8.0,3.0,1006.95,992.15,24.3,0.71,97.34,23.29,-0.04,-0.01,-2.27,-3.85,1024.0,832.0,0.0
1626764400.0,0.5,12.0,65.0,12.0,10.0,3.0,1007.35,992.54,24.16,0.71,97.76,23.23,-0.04,-0.01,-2.0,-4.49,16576.0,12864.0,0.0
1626768000.0,0.54,15.0,56.0,15.0,9.0,3.0,1007.72,992.9,23.8,0.71,99.46,23.31,-0.04,-0.01,-1.09,-5.14,22016.0,17856.0,0.0
1626771600.0,0.51,14.0,63.0,8.0,7.0,3.0,1007.65,992.84,23.32,0.71,99.18,23.49,-0.04,-0.01,0.13,-5.13,62720.0,52032.0,0.0
1626775200.0,0.47,16.0,66.0,7.0,7.0,3.0,1007.67,992.86,24.27,0.71,98.9,23.72,-0.02,-0.01,0.84,-5.12,45696.0,37632.0,0.0
1626778800.0,0.51,11.0,57.0,8.0,6.0,3.0,1007.84,993.03,23.96,0.71,99.87,24.05,-0.03,-0.01,0.91,-5.11,106432.0,84288.0,8384.0
1626782400.0,0.54,11.0,58.0,4.0,6.0,3.0,1008.14,993.33,23.61,0.71,98.82,24.57,-0.02,-0.01,0.12,-4.49,85824.0,73664.0,1344.0
1626786000.0,0.52,11.0,67.0,8.0,5.0,2.0,1007.38,992.6,24.19,0.7,97.78,25.14,-0.02,-0.01,-0.26,-4.77,68480.0,57216.0,2880.0
1626789600.0,0.5,11.0,69.0,6.0,5.0,3.0,1007.32,992.55,24.36,0.7,98.51,25.32,-0.03,-0.01,-0.57,-5.12,98496.0,79936.0,10944.0
1626793200.0,0.53,12.0,63.0,12.0,7.0,2.0,1006.46,991.72,24.92,0.7,96.98,25.75,-0.14,-0.09,-0.82,-5.28,536512.0,435520.0,145984.0
1626796800.0,0.53,11.0,64.0,18.0,8.0,2.0,1006.25,991.5,25.09,0.7,97.32,25.83,-0.12,-0.07,-1.27,-5.33,455232.0,375616.0,74048.0
1626800400.0,0.49,7.0,70.0,13.0,8.0,3.0,1006.09,991.36,25.61,0.7,94.95,25.41,-0.1,-0.06,-1.44,-5.17,350720.0,286912.0,14464.0
1626804000.0,0.45,6.0,75.0,14.0,8.0,2.0,1006.17,991.44,25.04,0.6,97.23,24.84,-0.09,-0.05,-2.06,-2.91,287936.0,234624.0,4928.0
1626807600.0,0.48,6.0,78.0,9.0,7.0,2.0,1006.89,992.12,25.23,0.71,96.11,24.13,-0.06,-0.02,-2.55,-3.27,132800.0,105152.0,8960.0
1626811200.0,0.46,6.0,80.0,16.0,7.0,3.0,1007.22,992.43,25.09,0.71,96.0,23.83,-0.03,-0.01,-2.39,-3.96,8576.0,6912.0,64.0
1626814800.0,0.46,9.0,76.0,12.0,6.0,2.0,1007.7,992.9,24.98,0.72,96.61,23.81,-0.03,-0.01,-1.84,-4.34,0.0,0.0,0.0
1626818400.0,0.48,9.0,71.0,14.0,7.0,2.0,1007.72,992.92,24.4,0.72,97.38,23.72,-0.03,-0.01,-1.22,-4.35,0.0,0.0,0.0
1626822000.0,0.47,12.0,66.0,14.0,7.0,2.0,1007.87,993.06,23.93,0.72,97.82,23.6,-0.02,-0.0,-0.49,-4.13,0.0,0.0,0.0
1626825600.0,0.45,10.0,75.0,14.0,9.0,2.0,1007.5,992.7,23.82,0.73,98.02,23.48,-0.02,-0.0,-0.02,-3.66,0.0,0.0,0.0
1626829200.0,0.47,9.0,73.0,11.0,9.0,2.0,1007.43,992.62,23.68,0.73,99.21,23.43,-0.01,-0.0,0.3,-3.08,0.0,0.0,0.0
1626832800.0,0.42,8.0,72.0,11.0,10.0,2.0,1006.7,991.89,23.67,0.74,99.16,23.43,-0.01,-0.0,0.51,-2.83,0.0,0.0,0.0
1626836400.0,0.4,6.0,75.0,14.0,11.0,2.0,1006.62,991.83,23.65,0.74,98.71,23.46,-0.02,-0.0,0.74,-2.57,0.0,0.0,0.0
1626840000.0,0.37,5.0,75.0,8.0,9.0,2.0,1006.24,991.45,23.58,0.74,99.67,23.5,-0.01,-0.0,0.88,-2.3,0.0,0.0,0.0
1626843600.0,0.37,4.0,78.0,8.0,8.0,2.0,1006.43,991.64,23.55,0.75,99.87,23.56,-0.01,-0.0,0.87,-2.32,0.0,0.0,0.0
1626847200.0,0.37,4.0,75.0,10.0,8.0,2.0,1007.08,992.28,24.17,0.75,99.42,23.57,-0.01,-0.0,1.9,-2.33,704.0,576.0,0.0
1626850800.0,0.42,5.0,70.0,7.0,3.0,2.0,1007.3,992.5,23.98,0.68,99.58,23.69,-0.01,-0.0,2.4,-1.88,9216.0,8000.0,0.0
1626854400.0,0.38,6.0,68.0,6.0,4.0,2.0,1007.78,992.97,23.82,0.62,99.54,23.82,-0.01,-0.0,2.69,-1.78,35072.0,30080.0,0.0
1626858000.0,0.38,6.0,71.0,9.0,3.0,2.0,1007.5,992.7,23.69,0.56,99.55,24.1,-0.02,-0.01,2.24,-1.83,77504.0,62400.0,640.0
1626861600.0,0.4,7.0,68.0,6.0,3.0,2.0,1007.63,992.83,24.87,0.49,98.05,24.71,-0.02,-0.01,2.06,-1.3,70720.0,59392.0,0.0
1626865200.0,0.4,7.0,65.0,8.0,3.0,2.0,1007.76,992.97,24.77,0.43,98.83,25.46,-0.03,-0.02,2.17,-1.57,138176.0,113280.0,0.0
1626868800.0,0.44,8.0,57.0,11.0,6.0,2.0,1007.53,992.75,24.63,0.37,99.09,26.1,-0.06,-0.04,1.68,-1.32,275328.0,221312.0,20736.0
1626872400.0,0.46,7.0,56.0,15.0,8.0,2.0,1007.11,992.36,25.43,0.3,97.95,26.8,-0.05,-0.03,1.71,-1.81,235008.0,186112.0,4032.0
1626876000.0,0.42,7.0,58.0,19.0,8.0,2.0,1006.55,991.81,25.4,0.24,97.89,27.41,-0.05,-0.03,1.43,-2.38,225024.0,189184.0,192.0
1626879600.0,0.5,7.0,56.0,18.0,10.0,2.0,1006.13,991.42,25.61,0.18,97.18,27.85,-0.17,-0.15,0.87,-2.84,808384.0,641856.0,103104.0
1626883200.0,0.5,8.0,57.0,22.0,12.0,2.0,1005.5,990.82,25.32,0.34,97.35,27.92,-0.18,-0.16,0.11,-3.49,839936.0,670528.0,178240.0
1626886800.0,0.57,11.0,53.0,31.0,15.0,2.0,1005.57,990.88,25.96,0.26,94.63,27.81,-0.12,-0.1,-0.14,-3.29,535488.0,438912.0,80000.0
1626890400.0,0.57,12.0,47.0,31.0,17.0,3.0,1006.0,991.3,25.83,0.26,95.85,25.86,-0.07,-0.05,1.07,-2.56,247424.0,200640.0,832.0
1626894000.0,0.65,14.0,43.0,33.0,17.0,3.0,1006.66,991.93,25.45,0.25,95.78,24.72,-0.03,-0.01,1.77,-2.08,63232.0,50880.0,448.0
1626897600.0,0.64,11.0,46.0,27.0,27.0,3.0,1007.02,992.26,25.15,0.25,96.54,24.54,-0.02,-0.01,1.84,-2.13,4992.0,3968.0,0.0
1626901200.0,0.48,8.0,60.0,6.0,8.0,3.0,1007.01,992.25,24.78,0.24,97.12,24.44,-0.01,-0.0,1.81,-2.11,0.0,0.0,0.0
1626904800.0,0.46,8.0,60.0,3.0,7.0,3.0,1007.43,992.67,24.28,0.24,98.92,24.29,-0.01,-0.0,1.51,-1.54,0.0,0.0,0.0
1626908400.0,0.46,6.0,55.0,9.0,7.0,3.0,1007.26,992.49,23.76,0.23,99.83,24.11,-0.01,-0.0,1.3,-1.58,0.0,0.0,0.0
1626912000.0,0.44,9.0,50.0,8.0,7.0,3.0,1007.09,992.33,23.78,0.23,99.7,23.82,-0.01,-0.0,1.24,-1.44,0.0,0.0,0.0
1626915600.0,0.48,12.0,44.0,6.0,27.0,3.0,1006.97,992.2,23.63,0.22,99.74,23.84,-0.01,-0.0,0.98,-1.29,0.0,0.0,0.0
1626919200.0,0.5,12.0,41.0,10.0,28.0,3.0,1006.51,991.75,23.93,0.22,99.78,23.76,-0.01,-0.0,0.53,-1.35,0.0,0.0,0.0
1626922800.0,0.5,16.0,35.0,12.0,28.0,3.0,1006.54,991.77,24.27,0.21,99.37,23.65,-0.01,-0.0,0.49,-1.58,0.0,0.0,0.0
1626926400.0,0.52,13.0,43.0,11.0,28.0,3.0,1006.1,991.34,24.46,0.21,99.16,23.67,-0.01,-0.0,1.04,-2.24,0.0,0.0,0.0
1626930000.0,0.56,10.0,48.0,13.0,28.0,3.0,1006.29,991.53,24.65,0.19,98.02,23.55,-0.01,-0.0,1.63,-2.62,0.0,0.0,0.0
1626933600.0,0.58,9.0,49.0,16.0,29.0,3.0,1006.5,991.74,25.11,0.14,94.37,23.56,-0.02,-0.0,2.62,-2.22,11136.0,8960.0,0.0
1626937200.0,0.58,9.0,48.0,16.0,29.0,3.0,1006.47,991.7,25.22,0.07,94.06,23.98,-0.05,-0.03,2.29,-1.93,174848.0,140352.0,23488.0
1626940800.0,0.58,10.0,46.0,18.0,30.0,3.0,1006.88,992.1,25.35,0.02,94.06,24.14,-0.1,-0.07,1.53,-2.1,440000.0,362752.0,79232.0
